1	157.78
2	157.78
3	157.78
4	157.78
5	157.78
6	157.78
7	157.78
8	157.78
9	158.19
10	158.19
11	158.19
12	158.19
13	158.19
14	158.19
15	158.19
16	158.19
17	158.19
18	158.19
19	158.19
20	158.19
21	158.19
22	158.19
23	158.19
24	158.59
25	158.59
26	158.59
27	158.59
28	158.19
29	158.59
30	158.59
31	158.59
32	158.59
33	158.59
34	158.59
35	158.59
36	158.59
37	158.99
38	158.99
39	158.59
40	158.59
41	158.99
42	158.99
43	158.99
44	158.99
45	158.99
46	158.99
47	158.99
48	158.99
49	158.99
50	158.99
51	158.99
52	158.99
53	158.99
54	159.4
55	159.4
56	159.4
57	159.4
58	159.4
59	159.4
60	159.4
61	159.4
62	159.4
63	159.4
64	159.4
65	159.4
66	159.4
67	159.4
68	159.4
69	159.8
70	159.8
71	159.8
72	159.8
73	159.8
74	159.8
75	159.8
76	159.8
77	159.8
78	159.8
79	159.8
80	159.8
81	159.8
82	159.8
83	159.8
84	159.8
85	159.8
86	159.8
87	160.2
88	159.8
89	160.2
90	160.2
91	160.2
92	160.2
93	160.2
94	160.2
95	160.2
96	160.2
97	160.2
98	160.2
99	160.2
100	160.2
101	160.61
102	160.61
103	160.61
104	160.61
105	160.61
106	160.61
107	160.61
108	160.61
109	160.61
110	160.61
111	160.61
112	160.61
113	160.61
114	161.01
115	161.01
116	160.61
117	161.01
118	161.01
119	161.01
120	161.01
121	161.01
122	161.01
123	161.01
124	161.01
125	161.01
126	161.01
127	161.01
128	161.42
129	161.01
130	161.42
131	161.42
132	161.42
133	161.42
134	161.42
135	161.42
136	161.42
137	161.42
138	161.42
139	161.42
140	161.42
141	161.42
142	161.42
143	161.42
144	161.42
145	161.42
146	161.42
147	161.42
148	161.42
149	161.42
150	161.42
151	161.42
152	161.42
153	161.42
154	161.82
155	161.82
156	161.82
157	161.82
158	161.82
159	161.82
160	161.82
161	161.82
162	161.82
163	161.82
164	161.82
165	162.22
166	161.82
167	161.82
168	162.22
169	161.82
170	161.82
171	161.82
172	162.22
173	162.22
174	162.22
175	162.22
176	162.22
177	162.22
178	162.22
179	162.22
180	162.22
181	162.63
182	162.63
183	162.63
184	162.22
185	162.22
186	162.63
187	162.63
188	162.63
189	162.63
190	162.63
191	162.63
192	162.63
193	162.63
194	162.63
195	162.63
196	162.63
197	162.63
198	163.03
199	163.03
200	163.03
201	163.03
202	163.03
203	163.03
204	163.03
205	163.03
206	163.03
207	163.03
208	163.03
209	163.03
210	163.03
