1	102.1
2	102.1
3	102.1
4	102.1
5	102.1
6	102.1
7	102.1
8	102.1
9	102.1
10	102.1
11	102.1
12	102.1
13	102.1
14	102.1
15	102.1
16	102.1
17	102.1
18	102.1
19	102.1
20	102.1
21	102.1
22	102.1
23	102.1
24	102.1
25	102.1
26	102.1
27	102.1
28	102.1
29	102.1
30	102.1
31	102.1
32	102.5
33	102.1
34	102.1
35	102.1
36	102.1
37	102.1
38	102.1
39	102.1
40	102.1
41	102.1
42	102.1
43	102.1
44	102.1
45	102.1
46	102.1
47	102.1
48	102.1
49	102.1
50	102.1
51	102.1
52	102.1
53	102.1
54	102.1
55	102.1
56	102.1
57	102.1
58	102.1
59	102.1
60	102.1
61	102.1
62	102.1
63	102.1
64	102.1
65	102.1
66	102.1
67	102.1
68	102.1
69	102.1
70	102.1
71	102.1
72	102.1
73	102.1
74	102.1
75	102.1
76	102.1
77	102.1
78	102.1
79	102.1
80	102.1
81	102.1
82	102.1
83	102.1
84	102.1
85	102.1
86	102.1
87	102.1
88	102.1
89	102.1
90	102.1
91	102.1
92	102.1
93	102.1
94	102.1
95	102.1
96	102.1
97	102.1
98	102.1
99	102.1
100	102.1
101	102.1
102	102.1
103	102.1
104	102.1
105	102.1
106	102.1
107	102.1
108	102.1
109	102.1
110	102.1
111	102.1
112	102.1
113	102.1
114	102.1
115	102.1
116	102.1
117	102.1
118	102.1
119	102.1
120	102.1
121	102.1
122	102.1
123	102.1
124	102.1
125	102.1
126	102.1
127	102.1
128	102.1
129	102.1
130	102.1
131	102.1
132	102.5
133	102.1
134	102.1
135	102.1
136	102.1
137	102.1
138	102.1
139	102.1
140	102.1
141	102.1
142	102.1
143	102.1
144	102.5
145	102.1
146	102.1
147	102.1
148	102.1
149	102.1
150	102.1
151	102.1
152	102.1
153	102.1
154	102.1
155	102.1
156	102.1
157	102.1
158	102.1
159	102.1
160	102.1
161	102.1
162	102.1
163	102.1
164	102.1
165	102.1
166	102.1
167	102.1
168	102.1
169	102.1
170	102.1
171	102.1
172	102.1
173	102.1
174	102.1
175	102.1
176	102.1
177	102.1
178	102.1
179	102.1
180	102.1
181	102.1
182	102.1
183	102.1
184	102.1
185	102.1
186	102.1
187	102.1
188	102.1
189	102.1
190	102.1
191	102.1
192	102.1
193	102.1
194	102.1
195	102.1
196	102.1
197	102.1
198	102.1
199	102.1
200	102.1
201	102.1
202	102.1
203	102.1
204	102.1
205	102.1
206	102.1
207	102.1
208	102.1
209	102.1
210	102.1
211	102.1
212	102.1
213	102.1
214	102.1
215	102.1
216	102.1
217	102.1
218	102.1
219	102.1
220	102.1
221	102.1
222	102.1
223	102.1
224	102.1
225	102.1
226	102.1
227	102.1
228	102.1
229	102.1
230	102.1
231	102.1
232	102.1
233	102.1
234	102.1
235	102.1
236	102.1
237	102.1
238	102.1
239	102.1
240	102.1
241	102.1
242	102.1
243	102.1
244	102.1
245	102.1
246	102.1
247	102.1
248	102.1
249	102.1
250	102.1
251	102.1
252	102.1
253	102.1
254	102.1
255	102.1
256	102.1
257	102.1
258	102.1
259	102.1
260	102.1
261	102.1
262	102.1
263	102.1
264	102.1
265	102.1
266	102.1
267	102.1
268	102.1
269	102.1
270	102.1
271	102.1
272	102.1
273	102.1
274	102.1
275	102.1
276	102.1
277	102.1
278	102.1
279	102.1
280	102.1
281	102.1
282	102.1
283	102.1
284	102.1
285	102.1
286	102.1
287	102.1
288	102.1
289	102.1
290	102.1
291	102.1
292	102.1
293	102.1
294	102.1
295	102.1
296	102.1
297	102.1
298	102.1
299	102.1
300	102.1
301	102.1
302	102.1
303	102.1
304	102.1
305	102.1
306	102.1
307	102.1
308	102.1
309	102.1
310	102.1
311	102.1
312	102.1
313	102.1
314	102.1
315	102.1
316	102.1
317	102.1
318	102.1
319	102.1
320	102.1
321	102.1
322	102.1
323	102.1
324	102.1
325	102.1
326	102.1
327	102.1
328	102.1
329	102.1
330	102.1
331	102.1
332	102.1
333	102.1
334	102.1
335	102.1
336	102.1
337	102.1
338	102.1
339	102.1
340	102.1
341	102.1
342	102.1
343	102.1
344	102.1
345	102.1
346	102.1
347	102.1
348	102.1
349	102.1
350	102.1
351	102.1
352	102.1
353	102.1
354	102.1
355	102.1
356	102.1
357	102.1
358	102.1
359	102.1
360	102.1
361	102.1
362	102.1
363	102.1
364	102.1
365	102.1
366	102.1
367	102.1
368	102.1
369	102.1
370	102.1
371	102.1
372	102.1
373	102.1
374	102.1
375	102.1
376	102.1
377	102.1
378	102.1
379	102.1
380	102.1
381	102.1
382	102.1
383	102.1
384	102.1
385	102.1
386	102.1
387	102.1
388	102.1
389	102.1
390	102.1
391	102.1
392	102.1
393	102.1
394	102.1
395	102.1
396	102.5
397	102.9
398	104.11
399	104.11
400	103.31
401	103.71
402	104.52
403	115.41
404	144.06
405	178.36
406	199.35
407	209.44
408	214.68
409	221.54
410	226.79
411	227.6
412	227.6
413	227.6
414	227.6
