0	118.64
1	118.64
2	118.64
3	118.64
4	118.64
5	118.64
6	118.64
7	118.64
8	118.64
9	118.64
10	118.64
11	118.64
12	118.64
13	118.64
14	118.64
15	118.64
16	118.64
17	118.64
18	118.64
19	118.64
20	118.64
21	118.64
22	118.64
23	118.64
24	118.64
25	118.64
26	118.64
27	119.04
28	119.04
29	119.04
30	119.04
31	119.45
32	119.45
33	119.45
34	119.45
35	119.45
36	119.45
37	119.85
38	120.25
39	120.25
40	120.25
41	120.25
42	121.47
43	120.66
44	120.66
45	120.66
46	120.66
47	120.66
48	120.66
49	121.06
50	121.06
51	121.06
52	121.06
53	121.06
54	121.06
55	121.06
56	121.47
57	121.47
58	121.47
59	121.47
60	121.47
61	121.47
62	121.47
63	121.47
64	121.87
65	121.87
66	121.87
67	121.87
68	121.87
69	121.87
70	121.87
71	121.87
72	121.87
73	121.87
74	122.27
75	122.27
76	122.27
77	122.27
78	122.27
79	122.27
80	122.27
81	122.27
82	122.27
83	122.27
84	122.27
85	122.27
86	122.68
87	122.68
88	122.68
89	122.68
90	122.68
91	122.68
92	122.68
93	123.08
94	123.08
95	123.08
96	123.08
97	123.08
98	123.08
99	123.48
100	123.48
101	123.89
102	123.89
103	123.89
104	124.29
105	124.29
106	124.29
107	124.69
108	124.69
109	124.69
110	125.10
111	125.10
112	125.10
113	125.50
114	125.50
115	125.50
116	125.90
117	125.90
118	125.90
119	126.31
120	126.31
121	126.71
122	126.71
123	126.71
124	127.11
125	127.11
126	127.52
127	127.52
128	127.52
129	127.92
130	127.92
131	127.92
132	128.33
133	128.33
134	128.33
135	128.73
136	128.73
137	128.73
138	128.73
139	129.13
140	129.13
141	129.13
142	129.54
143	129.54
144	129.54
145	129.94
146	129.94
147	129.94
148	129.94
149	129.94
150	130.34
151	130.34
152	130.34
153	130.75
154	130.75
155	130.75
156	130.75
157	131.15
158	131.15
159	131.15
160	131.15
161	131.15
162	131.55
163	131.55
164	131.55
165	131.55
166	131.96
167	131.96
168	131.96
169	131.96
170	131.96
171	132.36
172	132.36
173	132.36
174	132.36
175	132.76
176	132.76
177	132.76
178	132.76
179	132.76
180	133.17
181	133.17
182	133.17
183	133.17
184	133.57
185	133.57
186	133.57
187	133.57
188	133.57
189	133.57
190	133.97
191	133.97
192	133.97
193	133.97
194	134.38
195	134.38
196	134.38
197	134.38
198	134.38
199	134.78
200	134.78
201	134.78
202	134.78
203	134.78
204	135.19
205	135.19
206	135.19
207	135.19
208	135.19
209	135.59
210	135.59
211	135.59
212	135.59
213	135.59
214	135.99
215	135.99
216	135.99
217	135.99
218	136.40
219	136.40
220	136.40
221	136.40
222	136.80
223	136.80
224	136.80
225	137.20
226	137.20
227	137.20
228	137.20
229	137.61
230	137.61
231	137.61
232	138.01
233	146.89
234	165.05
235	128.73
236	138.41
237	138.41
238	138.41
239	138.41
240	138.41
241	138.82
242	138.82
243	138.82
244	138.82
245	139.22
246	139.22
247	139.22
248	139.22
249	139.62
250	139.62
251	139.62
252	139.62
253	139.62
254	139.62
255	140.03
256	140.03
257	140.03
258	140.03
259	140.43
260	140.43
261	140.43
262	140.43
263	140.83
264	140.83
265	140.83
266	140.83
267	140.83
268	141.24
269	141.24
270	141.24
271	141.24
272	141.24
273	141.64
274	141.64
275	141.64
276	141.64
277	142.05
278	142.05
279	142.05
280	142.05
281	142.45
282	142.45
283	142.45
284	142.45
285	142.45
286	142.85
287	142.85
288	142.85
289	142.85
290	143.26
291	143.26
292	143.26
293	143.66
294	143.66
295	143.66
296	143.66
297	144.06
298	144.06
299	144.06
300	144.06
301	144.47
302	144.47
303	144.47
304	144.87
305	144.87
306	144.87
307	144.87
308	145.27
309	145.27
310	145.27
311	145.68
312	145.68
313	145.68
314	145.68
315	146.08
316	146.08
317	146.08
318	146.48
319	146.48
320	146.48
321	146.89
322	146.89
323	146.89
324	146.89
325	147.29
326	147.29
327	147.29
328	147.69
329	147.69
330	147.69
331	147.69
332	148.10
333	148.10
334	148.10
335	148.50
336	148.50
337	148.50
338	148.50
